"Timestamp (S)","Arc Main Current (A)","Arc Main Voltage (V)","Arc Main Energy (J)"
"7.28225","4.977e-06","","0.1270374"
"7.2825","4.953e-06","","0.1270374"
"7.28275","5.27e-06","","0.1270374"
"7.283","4.764e-06","4.508","0.1270374"
"7.28325","4.901e-06","","0.1270374"
"7.2835","4.84e-06","","0.1270374"
"7.28375","5.232e-06","","0.1270374"
"7.284","5.005e-06","4.508","0.1270374"
"7.28425","4.901e-06","","0.1270374"
"7.2845","4.892e-06","","0.1270374"
"7.28475","5.029e-06","","0.1270374"
"7.285","4.977e-06","4.508","0.1270374"
"7.28525","4.816e-06","","0.1270374"
"7.2855","5.218e-06","","0.1270375"
"7.28575","4.953e-06","","0.1270375"
"7.286","4.854e-06","4.508","0.1270375"
"7.28625","4.476e-06","","0.1270375"
"7.2865","5.232e-06","","0.1270375"
"7.28675","5.218e-06","","0.1270375"
"7.287","5.393e-06","4.508","0.1270375"
"7.28725","5.558e-06","","0.1270375"
"7.2875","5.09e-06","","0.1270375"
"7.28775","5.256e-06","","0.1270375"
"7.288","4.991e-06","4.507","0.1270375"
"7.28825","4.878e-06","","0.1270375"
"7.2885","4.826e-06","","0.1270375"
"7.28875","5.27e-06","","0.1270375"
"7.289","5.157e-06","4.508","0.1270375"
"7.28925","5.256e-06","","0.1270375"
"7.2895","5.142e-06","","0.1270375"
"7.28975","5.09e-06","","0.1270375"
"7.29","5.18e-06","4.508","0.1270376"
"7.29025","5.204e-06","","0.1270376"
"7.2905","5.232e-06","","0.1270376"
"7.29075","5.128e-06","","0.1270376"
"7.291","4.863e-06","4.508","0.1270376"
"7.29125","4.778e-06","","0.1270376"
"7.2915","5.119e-06","","0.1270376"
"7.29175","4.703e-06","","0.1270376"
"7.292","4.84e-06","4.508","0.1270376"
"7.29225","4.665e-06","","0.1270376"
"7.2925","4.967e-06","","0.1270376"
"7.29275","5.067e-06","","0.1270376"
"7.293","5.005e-06","4.508","0.1270376"
"7.29325","4.878e-06","","0.1270376"
"7.2935","5.18e-06","","0.1270376"
"7.29375","4.915e-06","","0.1270376"
"7.294","5.09e-06","4.508","0.1270376"
"7.29425","5.194e-06","","0.1270377"
"7.2945","4.826e-06","","0.1270377"
"7.29475","4.915e-06","","0.1270377"
"7.295","4.967e-06","4.508","0.1270377"
"7.29525","4.901e-06","","0.1270377"
"7.2955","5.279e-06","","0.1270377"
"7.29575","4.726e-06","","0.1270377"
"7.296","4.939e-06","4.508","0.1270377"
"7.29625","4.915e-06","","0.1270377"
"7.2965","4.977e-06","","0.1270377"
"7.29675","4.901e-06","","0.1270377"
"7.297","4.901e-06","4.508","0.1270377"
"7.29725","4.703e-06","","0.1270377"
"7.2975","4.778e-06","","0.1270377"
"7.29775","4.75e-06","","0.1270377"
"7.298","5.166e-06","4.507","0.1270377"
"7.29825","4.854e-06","","0.1270377"
"7.2985","4.689e-06","","0.1270377"
"7.29875","5.081e-06","","0.1270378"
"7.299","5.105e-06","4.507","0.1270378"
"7.29925","5.081e-06","","0.1270378"
"7.2995","4.802e-06","","0.1270378"
"7.29975","6.012e-06","","0.1270378"
"7.3","1.236e-05","4.501","0.1270378"
"7.30025","8.142e-05","","0.1270379"
"7.3005","0.000150489","","0.127038"
"7.30075","0.000232481","","0.1270383"
"7.301","0.000312734","4.495","0.1270387"
"7.30125","0.000379","","0.1270391"
"7.3015","0.000481369","","0.1270396"
"7.30175","0.0005467","","0.1270402"
"7.302","0.000633362","4.491","0.127041"
"7.30225","0.00073576","","0.1270418"
"7.3025","0.000837383","","0.1270427"
"7.30275","0.000902472","","0.1270437"
"7.303","0.000891378","4.517","0.1270448"
"7.30325","0.000601692","","0.1270454"
"7.3035","0.000376939","","0.1270459"
"7.30375","0.000163634","","0.127046"
"7.304","2.16e-06","4.526","0.127046"
"7.30425","-0.000107121","","0.1270459"
"7.3045","-8.2092e-05","","0.1270458"
"7.30475","-4.0042e-05","","0.1270458"
"7.305","-6.287e-06","4.515","0.1270458"
"7.30525","-3.74e-07","","0.1270458"
"7.3055","-1.9418e-05","","0.1270458"
"7.30575","-3.8194e-05","","0.1270457"
"7.306","-4.6825e-05","4.508","0.1270457"
"7.30625","-2.6759e-05","","0.1270456"
"7.3065","-6.018e-06","","0.1270456"
"7.30675","1.1793e-05","","0.1270456"
"7.307","2.2197e-05","4.507","0.1270457"
"7.30725","1.8354e-05","","0.1270457"
"7.3075","1.0332e-05","","0.1270457"
"7.30775","1.971e-06","","0.1270457"
"7.308","-1.735e-06","4.508","0.1270457"
"7.30825","-2.038e-06","","0.1270457"
"7.3085","5.407e-06","","0.1270457"
"7.30875","8.843e-06","","0.1270457"
"7.309","1.0044e-05","4.508","0.1270457"
"7.30925","9.614e-06","","0.1270457"
"7.3095","7.17e-06","","0.1270457"
"7.30975","5.067e-06","","0.1270457"
"7.31","3.053e-06","4.508","0.1270458"
"7.31025","2.613e-06","","0.1270458"
"7.3105","3.365e-06","","0.1270458"
"7.31075","5.218e-06","","0.1270458"
"7.311","5.837e-06","4.508","0.1270458"
"7.31125","6.253e-06","","0.1270458"
"7.3115","5.61e-06","","0.1270458"
"7.31175","4.863e-06","","0.1270458"
"7.312","4.112e-06","4.507","0.1270458"
"7.31225","4.188e-06","","0.1270458"
"7.3125","4.551e-06","","0.1270458"
"7.31275","5.015e-06","","0.1270458"
"7.313","5.331e-06","4.507","0.1270458"
"7.31325","5.383e-06","","0.1270458"
"7.3135","5.445e-06","","0.1270458"
"7.31375","4.915e-06","","0.1270458"
"7.314","4.537e-06","4.507","0.1270458"
"7.31425","4.863e-06","","0.1270458"
"7.3145","4.764e-06","","0.1270459"
"7.31475","5.053e-06","","0.1270459"
"7.315","5.142e-06","4.507","0.1270459"
"7.31525","4.778e-06","","0.1270459"
"7.3155","5.308e-06","","0.1270459"
"7.31575","4.915e-06","","0.1270459"
"7.316","5.015e-06","4.507","0.1270459"
"7.31625","4.93e-06","","0.1270459"
"7.3165","5.015e-06","","0.1270459"
"7.31675","5.308e-06","","0.1270459"
"7.317","5.317e-06","4.508","0.1270459"
"7.31725","4.816e-06","","0.1270459"
"7.3175","4.878e-06","","0.1270459"
"7.31775","5.119e-06","","0.1270459"
"7.318","4.499e-06","4.508","0.1270459"
"7.31825","5.005e-06","","0.1270459"
"7.3185","5.232e-06","","0.1270459"
"7.31875","5.157e-06","","0.1270459"
"7.319","5.067e-06","4.507","0.127046"
"7.31925","5.175e-06","","0.127046"
"7.3195","4.949e-06","","0.127046"
"7.31975","5.402e-06","","0.127046"
"7.32","7.156e-06","4.503","0.127046"
"7.32025","4.8029e-05","","0.127046"
"7.3205","0.000102227","","0.1270461"
"7.32075","0.000176851","","0.1270463"
"7.321","0.000259883","4.496","0.1270466"
"7.32125","0.0002251622","","0.1270469"
"7.3215","0.0001904415","","0.1270471"
"7.32175","0.0001557208","","0.1270473"
"7.322","0.000121","4.471","0.1270474"
"7.32225","0.0002445","","0.1270477"
"7.3225","0.000368","","0.1270481"
"7.32275","0.0004915","","0.1270487"
"7.323","0.000615","4.505","0.1270493"
"7.32325","0.00624525","","0.1270564"
"7.3235","0.0118755","","0.1270698"
"7.32375","0.01750575","","0.1270895"
"7.324","0.023136","4.507","0.1271156"
"7.32425","0.022744","","0.1271412"
"7.3245","0.022352","","0.1271664"
"7.32475","0.02196","","0.1271911"
"7.325","0.021568","4.508","0.1272154"
"7.32525","0.02218675","","0.1272404"
"7.3255","0.0228055","","0.1272661"
"7.32575","0.02342425","","0.1272925"
"7.326","0.024043","4.508","0.1273196"
"7.32625","0.02400175","","0.1273467"
"7.3265","0.0239605","","0.1273737"
"7.32675","0.02391925","","0.1274006"
"7.327","0.023878","4.508","0.1274276"
"7.32725","0.02383675","","0.1274544"
"7.3275","0.0237955","","0.1274812"
"7.32775","0.02375425","","0.127508"
"7.328","0.023713","4.508","0.1275347"
"7.32825","0.02365125","","0.1275614"
"7.3285","0.0235895","","0.127588"
"7.32875","0.02352775","","0.1276145"
"7.329","0.023466","4.509","0.127641"
"7.32925","0.01963","","0.1276631"
"7.3295","0.015794","","0.1276809"
"7.32975","0.011958","","0.1276944"
"7.33","0.008122","4.509","0.1277035"
"7.33025","0.0081015","","0.1277127"
"7.3305","0.008081","","0.1277218"
"7.33075","0.0080605","","0.1277309"
"7.331","0.00804","4.508","0.1277399"
"7.33125","0.0080605","","0.127749"
"7.3315","0.008081","","0.1277581"
"7.33175","0.0081015","","0.1277672"
"7.332","0.008122","4.508","0.1277764"
"7.33225","0.008122","","0.1277855"
"7.3325","0.008122","","0.1277947"
"7.33275","0.008122","","0.1278038"
"7.333","0.008122","4.508","0.127813"
"7.33325","0.0081015","","0.1278221"
"7.3335","0.008081","","0.1278312"
"7.33375","0.0080605","","0.1278403"
"7.334","0.00804","4.508","0.1278494"
"7.33425","0.00804","","0.1278584"
"7.3345","0.00804","","0.1278675"
"7.33475","0.00804","","0.1278766"
"7.335","0.00804","4.508","0.1278856"
"7.33525","0.00804","","0.1278947"
"7.3355","0.00804","","0.1279038"
"7.33575","0.00804","","0.1279128"
"7.336","0.00804","4.508","0.1279219"
"7.33625","0.00804","","0.1279309"
"7.3365","0.00804","","0.12794"
"7.33675","0.00804","","0.1279491"
"7.337","0.00804","4.508","0.1279581"
"7.33725","0.00808125","","0.1279672"
"7.3375","0.0081225","","0.1279764"
"7.33775","0.00816375","","0.1279856"
"7.338","0.008205","4.507","0.1279948"
"7.33825","0.00818425","","0.128004"
"7.3385","0.0081635","","0.1280132"
"7.33875","0.00814275","","0.1280224"
"7.339","0.008122","4.508","0.1280316"
"7.33925","0.0081015","","0.1280407"
"7.3395","0.008081","","0.1280498"
"7.33975","0.0080605","","0.1280589"
"7.34","0.00804","4.508","0.128068"
"7.34025","0.00808125","","0.1280771"
"7.3405","0.0081225","","0.1280862"
"7.34075","0.00816375","","0.1280954"
"7.341","0.008205","4.508","0.1281047"
"7.34125","0.00824625","","0.128114"
"7.3415","0.0082875","","0.1281233"
"7.34175","0.00832875","","0.1281327"
"7.342","0.00837","4.508","0.1281421"
"7.34225","0.00837","","0.1281516"
"7.3425","0.00837","","0.128161"
"7.34275","0.00837","","0.1281704"
"7.343","0.00837","4.508","0.1281799"
"7.34325","0.008535","","0.1281895"
"7.3435","0.0087","","0.1281993"
"7.34375","0.008865","","0.1282093"
"7.344","0.00903","4.508","0.1282194"
"7.34425","0.0087825","","0.1282293"
"7.3445","0.008535","","0.128239"
"7.34475","0.0082875","","0.1282483"
"7.345","0.00804","4.508","0.1282574"
"7.34525","0.00804","","0.1282664"
"7.3455","0.00804","","0.1282755"
"7.34575","0.00804","","0.1282845"
"7.346","0.00804","4.508","0.1282936"
"7.34625","0.00804","","0.1283027"
"7.3465","0.00804","","0.1283117"
"7.34675","0.00804","","0.1283208"
"7.347","0.00804","4.508","0.1283298"
"7.34725","0.0080605","","0.1283389"
"7.3475","0.008081","","0.128348"
"7.34775","0.0081015","","0.1283572"
"7.348","0.008122","4.508","0.1283663"
"7.34825","0.008122","","0.1283755"
"7.3485","0.008122","","0.1283846"
"7.34875","0.008122","","0.1283938"
"7.349","0.008122","4.507","0.1284029"
"7.34925","0.0081015","","0.1284121"
"7.3495","0.008081","","0.1284212"
"7.34975","0.0080605","","0.1284303"
"7.35","0.00804","4.508","0.1284393"
"7.35025","0.00801925","","0.1284484"
"7.3505","0.0079985","","0.1284574"
"7.35075","0.00797775","","0.1284664"
"7.351","0.007957","4.508","0.1284753"
"7.35125","0.00781275","","0.1284841"
"7.3515","0.0076685","","0.1284928"
"7.35175","0.00752425","","0.1285013"
"7.352","0.00738","4.508","0.1285096"
"7.35225","0.007215","","0.1285177"
"7.3525","0.00705","","0.1285256"
"7.35275","0.006885","","0.1285334"
"7.353","0.00672","4.508","0.128541"
"7.35325","0.00672","","0.1285486"
"7.3535","0.00672","","0.1285561"
"7.35375","0.00672","","0.1285637"
"7.354","0.00672","4.508","0.1285713"
"7.35425","0.00669925","","0.1285789"
"7.3545","0.0066785","","0.1285864"
"7.35475","0.00665775","","0.128594"
"7.355","0.006637","4.532","0.1286015"
"7.35525","0.0064515","","0.1286087"
"7.3555","0.006266","","0.1286158"
"7.35575","0.0060805","","0.1286226"
"7.356","0.005895","4.499","0.1286293"
"7.35625","0.00606","","0.128636"
"7.3565","0.006225","","0.1286428"
"7.35675","0.00639","","0.1286499"
"7.357","0.006555","4.422","0.1286572"
"7.35725","0.0069055","","0.1286648"
"7.3575","0.007256","","0.1286729"
"7.35775","0.0076065","","0.1286813"
"7.358","0.007957","4.443","0.1286902"
"7.35825","0.0083695","","0.1286995"
"7.3585","0.008782","","0.1287094"
"7.35875","0.0091945","","0.1287197"
"7.359","0.009607","4.478","0.1287304"
"7.35925","0.0097455","","0.1287414"
"7.3595","0.009754004","","0.1287524"
"7.35975","0.009816507","","0.1287634"
"7.36","0.009897129","4.505","0.1287746"
"7.36025","0.01000056","","0.1287858"
"7.3605","0.01001176","","0.1287971"
"7.36075","0.01001554","","0.1288083"
"7.361","0.01003196","4.497","0.1288196"
"7.36125","0.01009072","","0.1288309"
"7.3615","0.01014948","","0.1288423"
"7.36175","0.01020824","","0.1288538"
"7.362","0.010267","4.489","0.1288653"
"7.36225","0.01037025","","0.1288769"
"7.3625","0.0104735","","0.1288887"
"7.36275","0.01057675","","0.1289005"
"7.363","0.01068","4.484","0.1289125"
"7.36325","0.01068","","0.1289245"
"7.3635","0.01068","","0.1289366"
"7.36375","0.01068","","0.1289486"
"7.364","0.01068","4.507","0.1289606"
"7.36425","0.01317525","","0.1289755"
"7.3645","0.0156705","","0.1289931"
"7.36475","0.01816575","","0.1290136"
"7.365","0.020661","4.507","0.1290369"
"7.36525","0.02086725","","0.1290604"
"7.3655","0.0210735","","0.1290842"
"7.36575","0.02127975","","0.1291081"
"7.366","0.021486","4.508","0.1291324"
"7.36625","0.02146525","","0.1291566"
"7.3665","0.0214445","","0.1291807"
"7.36675","0.02142375","","0.1292049"
"7.367","0.021403","4.508","0.129229"
"7.36725","0.021403","","0.1292531"
"7.3675","0.021403","","0.1292772"
"7.36775","0.021403","","0.1293013"
"7.368","0.021403","4.508","0.1293255"
"7.36825","0.020372","","0.1293484"
"7.3685","0.019341","","0.1293702"
"7.36875","0.01831","","0.1293909"
"7.369","0.017279","4.508","0.1294103"
"7.36925","0.01674275","","0.1294292"
"7.3695","0.0162065","","0.1294475"
"7.36975","0.01567025","","0.1294651"
"7.37","0.015134","4.508","0.1294822"
"7.37025","0.01509275","","0.1294992"
"7.3705","0.0150515","","0.1295162"
"7.37075","0.01501025","","0.1295331"
"7.371","0.014969","4.507","0.1295499"
"7.37125","0.014969","","0.1295668"
"7.3715","0.014969","","0.1295837"
"7.37175","0.014969","","0.1296005"
"7.372","0.014969","4.507","0.1296174"
"7.37225","0.014969","","0.1296343"
"7.3725","0.014969","","0.1296511"
"7.37275","0.014969","","0.129668"
"7.373","0.014969","4.508","0.1296849"
"7.37325","0.01525775","","0.1297021"
"7.3735","0.0155465","","0.1297196"
"7.37375","0.01583525","","0.1297374"
"7.374","0.016124","4.508","0.1297556"
"7.37425","0.016124","","0.1297738"
"7.3745","0.016124","","0.1297919"
"7.37475","0.016124","","0.1298101"
"7.375","0.016124","4.507","0.1298283"
"7.37525","0.0144535","","0.1298446"
"7.3755","0.012783","","0.129859"
"7.37575","0.0111125","","0.1298715"
"7.376","0.009442","4.508","0.1298821"
"7.37625","0.0082665","","0.1298915"
"7.3765","0.007091","","0.1298994"
"7.37675","0.0059155","","0.1299061"
"7.377","0.00474","4.508","0.1299115"
"7.37725","0.0035645","","0.1299155"
"7.3775","0.002389","","0.1299182"
"7.37775","0.0012135","","0.1299195"
"7.378","3.8e-05","4.508","0.1299196"
"7.37825","3.8e-05","","0.1299196"
"7.3785","3.8e-05","","0.1299197"
"7.37875","3.8e-05","","0.1299197"
"7.379","3.8e-05","4.508","0.1299197"
"7.37925","1.75e-05","","0.1299198"
"7.3795","-3e-06","","0.1299198"
"7.37975","-2.35e-05","","0.1299197"
"7.38","-4.4e-05","4.508","0.1299197"
"7.38025","-4.4e-05","","0.1299196"
"7.3805","-4.4e-05","","0.1299196"
"7.38075","-4.4e-05","","0.1299195"
"7.381","-4.4e-05","4.508","0.1299195"
"7.38125","-2.35e-05","","0.1299195"
"7.3815","-3e-06","","0.1299195"
"7.38175","1.75e-05","","0.1299195"
"7.382","3.8e-05","4.508","0.1299195"
"7.38225","1.75e-05","","0.1299195"
"7.3825","-3e-06","","0.1299195"
"7.38275","-2.35e-05","","0.1299195"
"7.383","-4.4e-05","4.508","0.1299195"
"7.38325","-2.35e-05","","0.1299194"
"7.3835","-3e-06","","0.1299194"
"7.38375","1.75e-05","","0.1299195"
"7.384","3.8e-05","4.508","0.1299195"
"7.38425","3.8e-05","","0.1299195"
"7.3845","3.8e-05","","0.1299196"
"7.38475","3.8e-05","","0.1299196"
"7.385","3.8e-05","4.508","0.1299197"
"7.38525","3.8e-05","","0.1299197"
"7.3855","3.8e-05","","0.1299198"
"7.38575","3.8e-05","","0.1299198"
"7.386","3.8e-05","4.508","0.1299198"
"7.38625","1.75e-05","","0.1299199"
"7.3865","-3e-06","","0.1299199"
"7.38675","-2.35e-05","","0.1299198"
"7.387","-4.4e-05","4.508","0.1299198"
"7.38725","-2.35e-05","","0.1299198"
"7.3875","-3e-06","","0.1299197"
"7.38775","1.75e-05","","0.1299198"
"7.388","3.8e-05","4.508","0.1299198"
"7.38825","3.8e-05","","0.1299199"
"7.3885","3.8e-05","","0.1299199"
"7.38875","3.8e-05","","0.1299199"
"7.389","3.8e-05","4.508","0.12992"
"7.38925","-3.25e-06","","0.12992"
"7.3895","-4.45e-05","","0.1299199"
"7.38975","-8.575e-05","","0.1299198"
"7.39","-0.000127","4.508","0.1299197"
"7.39025","-8.575e-05","","0.1299196"
"7.3905","-4.45e-05","","0.1299195"
"7.39075","-3.25e-06","","0.1299195"
"7.391","3.8e-05","4.508","0.1299196"
"7.39125","1.75e-05","","0.1299196"
"7.3915","-3e-06","","0.1299196"
"7.39175","-2.35e-05","","0.1299196"
"7.392","-4.4e-05","4.508","0.1299195"
"7.39225","-2.75e-06","","0.1299195"
"7.3925","3.85e-05","","0.1299196"
"7.39275","7.975e-05","","0.1299197"
"7.393","0.000121","4.508","0.1299198"
"7.39325","5.9e-05","","0.1299199"
"7.3935","-3e-06","","0.1299199"
"7.39375","-6.5e-05","","0.1299198"
"7.394","-0.000127","4.537","0.1299196"
"7.39425","-0.00023","","0.1299194"
"7.3945","-0.000333","","0.129919"
"7.39475","-0.000436","","0.1299185"
"7.395","-0.000539","4.508","0.1299179"
"7.39525","-7.4784e-05","","0.1299178"
"7.3955","4.008e-06","","0.1299178"
"7.39575","5.1518e-05","","0.1299179"
"7.396","6.3859e-05","4.508","0.129918"
"7.39625","2.4097e-05","","0.129918"
"7.3965","1.441e-06","","0.129918"
"7.39675","-1.0839e-05","","0.129918"
"7.397","-8.485e-06","4.508","0.129918"
"7.39725","1.6189e-05","","0.129918"
"7.3975","2.6073e-05","","0.129918"
"7.39775","2.8658e-05","","0.129918"
"7.398","2.3984e-05","4.508","0.1299181"
"7.39825","5.043e-06","","0.1299181"
"7.3985","-1.471e-06","","0.1299181"
"7.39875","-3.914e-06","","0.1299181"
"7.399","-2.25e-06","4.508","0.1299181"
"7.39925","1.767e-06","","0.1299181"
"7.3995","6.277e-06","","0.1299181"
"7.39975","9.033e-06","","0.1299181"
"7.4","8.806e-06","4.508","0.1299181"
"7.40025","7.184e-06","","0.1299181"
"7.4005","4.514e-06","","0.1299181"
"7.40075","3.077e-06","","0.1299181"
"7.401","3.417e-06","4.508","0.1299181"
"7.40125","5.308e-06","","0.1299181"
"7.4015","6.504e-06","","0.1299181"
"7.40175","7.473e-06","","0.1299181"
"7.402","7.222e-06","4.508","0.1299181"
"7.40225","5.861e-06","","0.1299181"
"7.4025","5.355e-06","","0.1299182"
"7.40275","5.331e-06","","0.1299182"
"7.403","5.232e-06","4.508","0.1299182"
"7.40325","6.163e-06","","0.1299182"
"7.4035","6.111e-06","","0.1299182"
"7.40375","6.163e-06","","0.1299182"
"7.404","6.239e-06","4.508","0.1299182"
"7.40425","5.672e-06","","0.1299182"
"7.4045","5.823e-06","","0.1299182"
"7.40475","5.421e-06","","0.1299182"
"7.405","5.483e-06","4.508","0.1299182"
"7.40525","5.899e-06","","0.1299182"
"7.4055","6.036e-06","","0.1299182"
"7.40575","5.634e-06","","0.1299182"
"7.406","5.407e-06","4.507","0.1299182"
"7.40625","5.875e-06","","0.1299183"
"7.4065","5.558e-06","","0.1299183"
"7.40675","5.809e-06","","0.1299183"
"7.407","6.036e-06","4.507","0.1299183"
"7.40725","6.088e-06","","0.1299183"
"7.4075","5.998e-06","","0.1299183"
"7.40775","5.62e-06","","0.1299183"
"7.408","5.71e-06","4.507","0.1299183"
"7.40825","5.61e-06","","0.1299183"
"7.4085","5.308e-06","","0.1299183"
"7.40875","5.634e-06","","0.1299183"
"7.409","5.535e-06","4.508","0.1299183"
"7.40925","5.695e-06","","0.1299183"
"7.4095","6.088e-06","","0.1299183"
"7.40975","5.421e-06","","0.1299183"
"7.41","5.572e-06","4.508","0.1299183"
"7.41025","5.724e-06","","0.1299184"
"7.4105","5.355e-06","","0.1299184"
"7.41075","5.468e-06","","0.1299184"
"7.411","5.747e-06","4.508","0.1299184"
"7.41125","5.407e-06","","0.1299184"
"7.4115","5.497e-06","","0.1299184"
"7.41175","5.544e-06","","0.1299184"
"7.412","5.369e-06","4.507","0.1299184"
"7.41225","5.421e-06","","0.1299184"
"7.4125","5.483e-06","","0.1299184"
"7.41275","5.572e-06","","0.1299184"
"7.413","5.393e-06","4.508","0.1299184"
"7.41325","5.648e-06","","0.1299184"
"7.4135","5.468e-06","","0.1299184"
"7.41375","5.71e-06","","0.1299184"
"7.414","5.61e-06","4.508","0.1299184"
"7.41425","5.468e-06","","0.1299185"
"7.4145","5.506e-06","","0.1299185"
"7.41475","5.204e-06","","0.1299185"
"7.415","5.544e-06","4.508","0.1299185"
"7.41525","5.582e-06","","0.1299185"
"7.4155","5.582e-06","","0.1299185"
"7.41575","5.686e-06","","0.1299185"
"7.416","5.431e-06","4.508","0.1299185"
"7.41625","5.52e-06","","0.1299185"
"7.4165","5.166e-06","","0.1299185"
"7.41675","5.204e-06","","0.1299185"
"7.417","5.18e-06","4.508","0.1299185"
"7.41725","5.497e-06","","0.1299185"
"7.4175","5.445e-06","","0.1299185"
"7.41775","5.256e-06","","0.1299185"
"7.418","5.572e-06","4.508","0.1299185"
"7.41825","5.355e-06","","0.1299186"
"7.4185","4.967e-06","","0.1299186"
"7.41875","5.218e-06","","0.1299186"
"7.419","5.157e-06","4.508","0.1299186"
"7.41925","5.166e-06","","0.1299186"
"7.4195","5.194e-06","","0.1299186"
"7.41975","5.242e-06","","0.1299186"
